movie_id	movie_title	release_date	genre_1	genre_2	genre_3	genre_4	genre_5	genre_6	genre_7	genre_8	genre_9	genre_10	genre_11	genre_12	genre_13	genre_14	genre_15	genre_16	genre_17	genre_18	genre_19	average_rating	rating_count
208	Young Frankenstein (1974)	1974	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3.945	200
209	This Is Spinal Tap (1984)	1984	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	3.905759162303665	191
210	Indiana Jones and the Last Crusade (1989)	1989	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.930513595166163	331
211	M*A*S*H (1970)	1970	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3.912621359223301	206
212	Unbearable Lightness of Being, The (1988)	1988	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.4565217391304346	92
213	Room with a View, A (1986)	1986	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.985074626865672	134
214	Pink Floyd - The Wall (1982)	1982	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	3.3508771929824563	114
215	Field of Dreams (1989)	1989	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.69811320754717	212
216	When Harry Met Sally... (1989)	1989	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.910344827586207	290
217	Bram Stoker's Dracula (1992)	1992	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3.158333333333333	120
218	Cape Fear (1991)	1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.456140350877193	171
219	Nightmare on Elm Street, A (1984)	1984	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3.171171171171171	111
220	Mirror Has Two Faces, The (1996)	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.3636363636363638	66
221	Breaking the Waves (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.72972972972973	74
222	Star Trek: First Contact (1996)	1996	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.66027397260274	365
223	Sling Blade (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4.198529411764706	136
224	Ridicule (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.7045454545454546	44
225	101 Dalmatians (1996)	1996	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.908256880733945	109
226	Die Hard 2 (1990)	1990	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.355421686746988	166
227	Star Trek VI: The Undiscovered Country (1991)	1991	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.279503105590062	161
228	Star Trek: The Wrath of Khan (1982)	1982	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.8155737704918034	244
229	Star Trek III: The Search for Spock (1984)	1984	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.111111111111111	171
230	Star Trek IV: The Voyage Home (1986)	1986	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.4472361809045227	199
231	Batman Returns (1992)	1992	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2.683098591549296	142
232	Young Guns (1988)	1988	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3.207920792079208	101
233	Under Siege (1992)	1992	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2903225806451615	124
234	Jaws (1975)	1975	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3.775	280
235	Mars Attacks! (1996)	1996	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2.847926267281106	217
236	Citizen Ruth (1996)	1996	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6222222222222222	45
237	Jerry Maguire (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.7109375	384
238	Raising Arizona (1987)	1987	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.875	256
239	Sneakers (1992)	1992	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	3.513333333333333	150
240	Beavis and Butt-head Do America (1996)	1996	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7884615384615383	156
241	Last of the Mohicans, The (1992)	1992	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3.546875	128
242	Kolya (1996)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9914529914529915	117
243	Jungle2Jungle (1997)	1997	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4393939393939394	132
244	Smilla's Sense of Snow (1997)	1997	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3.1666666666666665	48
245	Devil's Own, The (1997)	1997	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	3.1083333333333334	240
246	Chasing Amy (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.935483870967742	124
247	Turbo: A Power Rangers Movie (1997)	1997	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5
248	Grosse Pointe Blank (1997)	1997	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3.675	160
249	Austin Powers: International Man of Mystery (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.246153846153846	130
250	Fifth Element, The (1997)	1997	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.4771573604060912	197
251	Shall We Dance? (1996)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.260869565217392	46
252	Lost World: Jurassic Park, The (1997)	1997	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2.9430379746835444	158
253	Pillow Book, The (1995)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.6923076923076925	26
254	Batman & Robin (1997)	1997	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.4516129032258065	62
255	My Best Friend's Wedding (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.36046511627907	172
256	When the Cats Away (Chacun cherche son chat) (1996)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.5625	16
257	Men in Black (1997)	1997	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3.745874587458746	303
258	Contact (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3.8035363457760316	509
259	George of the Jungle (1997)	1997	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.685185185185185	162
260	Event Horizon (1997)	1997	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2.574803149606299	127
261	Air Bud (1997)	1997	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.558139534883721	43
262	In the Company of Men (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.712121212121212	66
263	Steel (1997)	1997	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1578947368421053	19
264	Mimic (1997)	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2.742574257425743	101
265	Hunt for Red October, The (1990)	1990	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.8634361233480177	227
266	Kull the Conqueror (1997)	1997	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7142857142857144	35
267	unknown		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4444444444444446	9
268	Chasing Amy (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.792156862745098	255
269	Full Monty, The (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.926984126984127	315
270	Gattaca (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	3.5955882352941178	136
271	Starship Troopers (1997)	1997	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3.2322274881516586	211
272	Good Will Hunting (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.262626262626263	198
273	Heat (1995)	1995	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3.569506726457399	223
274	Sabrina (1995)	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.5	190
275	Sense and Sensibility (1995)	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4.0111940298507465	268
276	Leaving Las Vegas (1995)	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.697986577181208	298
277	Restoration (1995)	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.464788732394366	71
278	Bed of Roses (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.2333333333333334	60
279	Once Upon a Time... When We Were Colored (1995)	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.2857142857142856	28
280	Up Close and Personal (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.1882352941176473	85
281	River Wild, The (1994)	1994	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.143835616438356	146
282	Time to Kill, A (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.685344827586207	232
283	Emma (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.7175141242937855	177
284	Tin Cup (1996)	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.160621761658031	193
285	Secrets & Lies (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.265432098765432	162
286	English Patient, The (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	3.656964656964657	481
287	Marvin's Room (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.58974358974359	78
288	Scream (1996)	1996	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3.4414225941422596	478
289	Evita (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2.9806949806949805	259
290	Fierce Creatures (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1145833333333335	96
291	Absolute Power (1997)	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3.37007874015748	127
292	Rosewood (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6666666666666665	114
293	Donnie Brasco (1997)	1997	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.802721088435374	147
294	Liar Liar (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.156701030927835	485
295	Breakdown (1997)	1997	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.4025974025974026	77
296	Promesse, La (1996)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.3333333333333335	6
297	Ulee's Gold (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.96	50
298	Face/Off (1997)	1997	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3.768041237113402	194
299	Hoodlum (1997)	1997	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2.9315068493150687	73
300	Air Force One (1997)	1997	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.6310904872389793	431
301	In & Out (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3043478260869565	230
302	L.A. Confidential (1997)	1997	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	4.161616161616162	297
303	Ulee's Gold (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6865671641791047	134
304	Fly Away Home (1996)	1996	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5369127516778525	149
305	Ice Storm, The (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6436781609195403	87
306	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.9479166666666665	96
307	Devil's Advocate, The (1997)	1997	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	3.515957446808511	188
308	FairyTale: A True Story (1997)	1997	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2.966666666666667	30
309	Deceiver (1997)	1997	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.857142857142857	28
310	Rainmaker, The (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6	145
311	Wings of the Dove, The (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	3.68	75
312	Midnight in the Garden of Good and Evil (1997)	1997	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	3.1625	80
313	Titanic (1997)	1997	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4.2457142857142856	350
314	3 Ninjas: High Noon At Mega Mountain (1998)	1997	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	5
315	Apt Pupil (1998)	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4.1	160
316	As Good As It Gets (1997)	1997	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4.196428571428571	112
317	In the Name of the Father (1993)	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.911764705882353	102
318	Schindler's List (1993)	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4.466442953020135	298
319	Everyone Says I Love You (1996)	1996	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	3.2738095238095237	168
320	Paradise Lost: The Child Murders at Robin Hood Hills (1996)	1996	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.05	20
321	Mother (1996)	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1301775147928996	169
322	Murder at 1600 (1997)	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3.0871559633027523	218
323	Dante's Peak (1997)	1997	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.933333333333333	240
324	Lost Highway (1997)	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.136	125
325	Crash (1996)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2.546875	128
326	G.I. Jane (1997)	1997	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3.36	175
327	Cop Land (1997)	1997	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	3.3771428571428572	175
328	Conspiracy Theory (1997)	1997	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	3.4237288135593222	295
329	Desperate Measures (1998)	1998	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3.3333333333333335	45
330	187 (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.024390243902439	41
331	Edge, The (1997)	1997	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.5398230088495577	113
332	Kiss the Girls (1997)	1997	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3.4615384615384617	143
333	Game, The (1997)	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3.593625498007968	251
334	U Turn (1997)	1997	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3.359375	64
335	How to Be a Player (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.761904761904762	21
336	Playing God (1997)	1997	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2.627906976744186	43
337	House of Yes, The (1997)	1997	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	3.0	18
338	Bean (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.659340659340659	91
339	Mad City (1997)	1997	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.25531914893617	47
340	Boogie Nights (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.5873015873015874	189
341	Critical Care (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.090909090909091	11
342	Man Who Knew Too Little, The (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2.923076923076923	52
343	Alien: Resurrection (1997)	1997	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3.096774193548387	124
344	Apostle, The (1997)	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6545454545454548	55
345	Deconstructing Harry (1997)	1997	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.4	65
346	Jackie Brown (1997)	1997	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.642857142857143	126
347	Wag the Dog (1997)	1998	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.510948905109489	137
348	Desperate Measures (1998)	1998	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3.2962962962962963	27
349	Hard Rain (1998)	1998	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.903225806451613	31
350	Fallen (1998)	1998	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3.1463414634146343	41
351	Prophecy II, The (1998)	1998	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.7	20
352	Spice World (1997)	1997	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2.1153846153846154	26
353	Deep Rising (1998)	1998	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2.4285714285714284	14
354	Wedding Singer, The (1998)	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.486111111111111	72
355	Sphere (1998)	1998	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2.926829268292683	41
356	Client, The (1994)	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	3.381443298969072	97
357	One Flew Over the Cuckoo's Nest (1975)	1975	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.291666666666667	264
358	Spawn (1997)	1997	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2.6153846153846154	143
359	Assignment, The (1997)	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.5	18
360	Wonderland (1997)	1997	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3.2	10
361	Incognito (1997)	1997	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3.5	10
362	Blues Brothers 2000 (1998)	1998	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2.8214285714285716	28
363	Sudden Death (1995)	1995	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.723404255319149	47
364	Ace Ventura: When Nature Calls (1995)	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.675675675675676	37
365	Powder (1995)	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.2083333333333335	48
366	Dangerous Minds (1995)	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.3404255319148937	47
367	Clueless (1995)	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.458823529411765	170
368	Bio-Dome (1996)	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.903225806451613	31
369	Black Sheep (1996)	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6363636363636362	55
370	Mary Reilly (1996)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2.8205128205128207	39
371	Bridges of Madison County, The (1995)	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.1641791044776117	67
372	Jeffrey (1995)	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5294117647058822	34
373	Judge Dredd (1995)	1995	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.8974358974358974	39
374	Mighty Morphin Power Rangers: The Movie (1995)	1995	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.272727272727273	11
375	Showgirls (1995)	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.9565217391304348	23
376	Houseguest (1994)	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8333333333333335	24
377	Heavyweights (1994)	1994	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1538461538461537	13
378	Miracle on 34th Street (1994)	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.722772277227723	101
379	Tales From the Crypt Presents: Demon Knight (1995)	1995	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.9767441860465116	43
380	Star Trek: Generations (1994)	1994	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.336206896551724	116
381	Muriel's Wedding (1994)	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.55	100
382	Adventures of Priscilla, Queen of the Desert, The (1994)	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.5945945945945947	111
383	Flintstones, The (1994)	1994	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.064516129032258	31
384	Naked Gun 33 1/3: The Final Insult (1994)	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.782608695652174	69
385	True Lies (1994)	1994	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.5625	208
386	Addams Family Values (1993)	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8160919540229883	87
387	Age of Innocence, The (1993)	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.3846153846153846	65
388	Beverly Hills Cop III (1994)	1994	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.392857142857143	28
389	Black Beauty (1994)	1994	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4444444444444446	27
390	Fear of a Black Hat (1993)	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	10
391	Last Action Hero (1993)	1993	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7457627118644066	59
392	Man Without a Face, The (1993)	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.5441176470588234	68
393	Mrs. Doubtfire (1993)	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4114583333333335	192
394	Radioland Murders (1994)	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	3.3333333333333335	12
395	Robin Hood: Men in Tights (1993)	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5892857142857144	56
396	Serial Mom (1994)	1994	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2.814814814814815	54
397	Striking Distance (1993)	1993	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5833333333333335	12
398	Super Mario Bros. (1993)	1993	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.076923076923077	26
399	Three Musketeers, The (1993)	1993	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.303370786516854	89
400	Little Rascals, The (1994)	1994	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7222222222222223	18
401	Brady Bunch Movie, The (1995)	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8026315789473686	76
402	Ghost (1990)	1990	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	3.4647058823529413	170
403	Batman (1989)	1989	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.427860696517413	201
404	Pinocchio (1940)	1940	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6732673267326734	101
405	Mission: Impossible (1996)	1996	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.313953488372093	344
406	Thinner (1996)	1996	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2.4489795918367347	49
407	Spy Hard (1996)	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.511627906976744	43
408	Close Shave, A (1995)	1996	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4.491071428571429	112
409	Jack (1996)	1996	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.142857142857143	70
410	Kingpin (1996)	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1296296296296298	162
411	Nutty Professor, The (1996)	1996	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	2.914110429447853	163
412	Very Brady Sequel, A (1996)	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3978494623655915	93
413	Tales from the Crypt Presents: Bordello of Blood (1996)	1996	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.6363636363636362	55
414	My Favorite Year (1982)	1982	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.532258064516129	62
415	Apple Dumpling Gang, The (1975)	1975	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2.84	25
416	Old Yeller (1957)	1957	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.484375	64
417	Parent Trap, The (1961)	1961	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.095890410958904	73
